,ord,information
7703,rijer,4.1257502584159536
6601,omvir,4.125625402247738
7516,rabat,4.125108399351758
10786,urørt,4.125105065233491
2143,famøs,4.124933019618456
6720,opkøs,4.124809349764033
6165,neden,4.124762313287446
2410,flydt,4.124680921755797
4084,jambe,4.124553242144358
5470,lymfe,4.12441668672422
2062,eskes,4.124304098627148
6579,omstå,4.124135455315973
5091,kølig,4.124079369336789
4190,jævne,4.123703690124139
3224,gønge,4.123226136856143
8482,skurk,4.12312065263215
8712,smisk,4.123107482895453
6701,opild,4.122649847253877
424,anløb,4.122477268769722
11105,visas,4.12239172788749
3868,iklæd,4.121933382350966
714,begiv,4.121911423916937
946,bjerg,4.121647420765219
9013,spuns,4.1210913940326375
4726,krank,4.1207815283991485
2324,fjols,4.120490576942648
5357,lomme,4.120428819180775
11658,ølhus,4.120387623516854
4913,kvalm,4.120284418271052
4248,kanal,4.120190626719024
3384,henlå,4.119868287215699
5933,mulig,4.119453021069879
2338,fjæse,4.119317172154558
1363,bøjen,4.119081827382999
5456,lybsk,4.119027097877103
10599,udæsk,4.117928565507982
3960,irørt,4.117896001167174
2336,fjære,4.117567689725907
8736,smålo,4.117533380837603
1768,dvejl,4.117313282512272
9399,sydom,4.117299231667578
7086,pikør,4.11728166221371
9533,søbog,4.116889013252723
10408,udhev,4.116355406069036
10631,ugavn,4.1159400808116064
3278,hanen,4.115591514228034
5908,muede,4.115584471866537
2052,ernær,4.115480192014238
35,abcen,4.115387007937452
3189,gænge,4.115178757608761
5537,lægge,4.114843910698526
8291,sjals,4.1144740485924025
4516,kløft,4.114377482974487
3807,høvls,4.113945048926976
4019,ispæt,4.113937095185078
303,alfas,4.113926904932455
5589,lødig,4.113862336505336
1063,bonss,4.113574131175901
5,aaeng,4.113497408788259
7388,pyrer,4.11341479984642
150,aflyt,4.113264716392361
9551,søfyr,4.113203566032635
7195,pløje,4.113078056282441
8682,smags,4.112422797197412
10386,udfor,4.111886330930678
11031,vidie,4.111055137042654
9335,sveje,4.110653278599315
7059,piano,4.110023089861484
5282,lilje,4.110022455357258
6583,omsyn,4.109990941943153
7118,pipen,4.109717562275605
10986,vejen,4.108828510045245
2498,forku,4.108247468487018
8829,snyds,4.107885147476381
5224,lempe,4.107413898655869
10469,udlån,4.107062827080226
10262,tæpte,4.106205965471601
1808,dysts,4.105759958677284
7226,polos,4.1057138481739255
2269,fimpe,4.105410952069235
11267,vårer,4.105069357401734
9929,toppe,4.104965571674452
8870,sokæp,4.104905301803847
1917,efeus,4.104889328286023
1507,denne,4.104571420620936
11139,vodka,4.104275743511147
8385,skjår,4.104088711279269
6797,opsam,4.104049042007169
8342,skavs,4.103689048372137
9384,sværs,4.103615698275474
11680,ømåle,4.1033232152596355
2564,frygt,4.1032734448613475
142,aflok,4.103152149487824
11444,ågrer,4.10263586670321
7454,påsad,4.102445378178254
2533,fradø,4.10175739508804
7895,rygge,4.101348040607484
2216,femte,4.1008935436312175
1254,butik,4.100633198011421
34,abbed,4.100057992891084
3720,hændt,4.099948613978192
862,biavl,4.0998399571616595
10332,ublue,4.099837870598754
3809,ibank,4.099552249804952
1793,dynen,4.098821721006471
10558,udtap,4.098750647980102
589,bagud,4.098716748400499
4122,jolle,4.098099803142214
3874,ilbud,4.097528932419762
6769,opram,4.097495821747297
8507,skyrs,4.097335185578987
1407,cifre,4.096558611138999
156,afløn,4.096535408485111
3968,isbræ,4.096240027837701
10324,tøvet,4.096073298445515
6912,orrer,4.096033860404049
6816,opsug,4.0956823321630065
9592,sølvs,4.0953356006395545
3664,hysse,4.095243648916813
6260,nomen,4.095182025202158
2619,fusts,4.0949676282580345
8150,sejes,4.094958212596817
6827,optag,4.09445374966019
7607,reber,4.093959655604935
4537,knask,4.093714590078261
4966,kykle,4.0936032618283855
37,abcts,4.093560990598866
312,alhel,4.093465434578095
7437,pålæs,4.093409703892709
3560,hulle,4.093089884051078
437,anråb,4.092998092070686
3599,hutte,4.092994888120084
4710,koøje,4.092894180501416
10277,tævet,4.092685424988756
11601,ødlig,4.092645211720311
732,behør,4.092631618464596
11322,vænne,4.092547727424903
5937,mulms,4.092363245640612
9136,stoms,4.091804067663583
2759,gamme,4.091762962136787
11670,ølsky,4.091423061348705
8491,skvup,4.091355408764773
5828,mjave,4.090938375463882
659,basta,4.090924204291631
6401,nødår,4.090315683178704
1009,blænk,4.090243562154368
5774,midie,4.089910057509206
11726,øvere,4.089892390429834
3214,gøede,4.089758166817233
11122,visum,4.089727806516217
3741,hævde,4.089687084060842
577,bagas,4.0895967738542796
1949,elegi,4.089313290586207
1375,bønne,4.088738644670544
5308,lippe,4.088510796027518
3347,hegne,4.088493560194589
211,afslå,4.088473900593425
8331,skams,4.087903978480455
9791,tiara,4.087835615133734
414,ankom,4.0874946788118685
10518,udrut,4.08678683364214
10034,trumf,4.08650689304452
9437,synks,4.086231593112947
2218,femår,4.085788464205265
9208,stylt,4.085267007011208
1228,bumps,4.085232256880311
2480,forab,4.08522179952751
250,agave,4.084967886214323
2554,froml,4.084911631757211
9034,spærs,4.084891220383281
854,betæm,4.084413670896846
1212,bukør,4.084384030275764
407,anhør,4.084230787781414
9243,stødt,4.084095215876518
6507,omfar,4.083783189844813
9201,stuvs,4.083406229304081
6829,optid,4.083147752577665
9930,topss,4.082228366478717
9203,styds,4.082043709749607
8560,skøns,4.081775991218903
3670,håbet,4.081470485010527
8796,snobs,4.081332123281157
7501,pøjts,4.080907463411167
4888,kupon,4.0808687661916
1315,bårer,4.080581725596209
11112,visit,4.080418970710695
2830,genen,4.0803987973721965
11401,yppes,4.080157348915679
2544,freja,4.080122391048922
7013,pasta,4.078828556007016
3608,hvegn,4.078600757382962
1814,dåden,4.078433453979523
9119,stjål,4.078246942999248
2032,enten,4.078134903036493
4271,kappe,4.078085563236654
6433,oboen,4.07808232076775
10669,uldbi,4.077983733375393
5923,mukør,4.077907374682095
5604,lømle,4.077824182544734
3628,hvisl,4.077698124434957
4584,knufl,4.0776879853123615
10169,tykke,4.077687820978674
9576,søkør,4.077428424691256
2206,fejet,4.077272514953914
2811,gejle,4.077200160889788
4910,kvaks,4.076693315423319
7280,prima,4.076680245492943
10824,utrot,4.076364984440502
6537,omlig,4.075664796640998
7865,rurer,4.075418160624074
8727,smumr,4.075276575305403
7289,props,4.075233547948508
71,afbor,4.075054740908559
10619,uflid,4.074744728134126
9615,søsag,4.074651166573003
4923,kvejl,4.0745175111076835
8752,smørs,4.074371987122181
4303,kasko,4.074214770896068
3953,irrer,4.073835860558638
6815,opstå,4.073770116165544
2894,gitov,4.073621503201599
3123,gungr,4.073169916826252
3143,gydje,4.073088447111184
4420,klamp,4.072910906421178
6412,nøkke,4.072602905393691
3997,iskød,4.072449433255786
4991,kysts,4.07226494408885
1792,dynds,4.071816022812091
6574,omslå,4.071704575887633
3634,hvæls,4.070882022329406
3749,hævns,4.070881413626881
520,asian,4.070244400543127
3545,hujen,4.069814287982881
6029,mårer,4.069728148881427
2576,frøer,4.069692519303953
3767,højer,4.069487052145296
9122,stobs,4.069317789895022
3215,gøgen,4.069292941808572
6094,mønne,4.0692308952437415
2082,etmål,4.06854445391559
10155,tvæts,4.068364385177403
10217,tåget,4.068300677389901
406,anhær,4.06813738347641
7149,pjæne,4.067831710958404
11593,øbyen,4.067626449432902
6550,ommen,4.06725311757582
9393,sydbo,4.066409658214666
3802,høved,4.066391199205678
11678,ømmer,4.066130948591564
9621,søsæt,4.066105111625095
5728,mejen,4.065654347806667
10206,tyvte,4.0656197633651265
2293,firma,4.065267410602649
9137,stops,4.065162647510482
5191,ledde,4.064923421407136
209,afsiv,4.064413187916467
6706,opivr,4.0642272515511095
6323,nylig,4.064175266906048
10461,udlov,4.064151884425957
11356,vævre,4.06408333410361
5104,kørom,4.064016058257316
6904,ormæd,4.063441927574874
4413,kjøge,4.063261207902285
11519,æonen,4.062978290666961
3467,hjule,4.062829983176656
3621,hvilt,4.062564272738493
9068,stats,4.062506413586382
760,belyv,4.062232813747419
11491,ægtet,4.0620826849445475
8821,snups,4.0619848323759244
246,afædt,4.061918804625781
2900,gjald,4.061450205760082
125,afkys,4.06139805170515
6820,opsyn,4.061095187132592
4534,knark,4.060537297538397
3273,hamps,4.0604884271943655
5382,lubbe,4.060097548545175
6611,omædt,4.059881120390764
4175,jyskt,4.05968731866483
11417,zarer,4.059484457877217
8312,skabs,4.058787875774086
1730,dumpt,4.0587875780469584
3860,ihjel,4.058716490317495
11051,viist,4.058385303732177
11672,ølsyg,4.0572793679484755
2702,føjte,4.056699662954398
8621,slofs,4.0566592845225244
11542,ærøer,4.056616540456404
9117,stivt,4.056392141333692
9721,tatte,4.056344670471205
145,afluk,4.056257544262371
10167,tygge,4.055618114990867
5643,major,4.054627796812593
11053,vikke,4.054511205669972
11607,øffes,4.054240321898662
9356,sviks,4.054213775297826
3698,hæfte,4.0539654691633045
11296,vægur,4.0534525571825775
9195,stups,4.052995561190744
2121,fakke,4.052145930881601
10993,vejre,4.052112229516425
743,bekom,4.051578977255454
4042,italt,4.051457855776694
1612,douce,4.051174632893622
10814,utalt,4.050929400180856
11353,vævet,4.050734076154125
10521,udryk,4.050471285298994
2525,forød,4.0496708170657625
8716,smuds,4.049564953391405
10835,utøjs,4.049001564896306
6354,nåede,4.0486977653120695
6099,mønås,4.048682147131409
9932,topøl,4.0482242036125236
6535,omlav,4.048199357745987
6540,omluk,4.048126307705731
7946,råkid,4.047981705966874
5363,loppe,4.047978978052564
188,afriv,4.047964484630378
8976,spjæt,4.047944330637487
6435,obols,4.047260428196323
11424,zobel,4.047187248559979
6562,omriv,4.047020084030437
62,afart,4.046981889609101
7803,rotur,4.046660362224795
8731,smusk,4.046177084194271
619,bandy,4.045904896807624
2598,fumpe,4.045266839634365
6577,omsor,4.0451530445808
10059,trædt,4.045134407254736
6403,nøgen,4.04478925435196
1994,endda,4.044753689788177
717,begyd,4.044689673553
11210,vråer,4.044599646992764
3927,indom,4.044474642193602
6347,nytår,4.0437549031797655
119,afkil,4.043706147550408
7022,patøk,4.042978224535944
1772,dværg,4.042740518270279
3697,hæfle,4.042657918396332
10361,udbys,4.042428912493569
5885,mosbi,4.042284317926165
294,alarm,4.042211502560873
7930,rådig,4.041744158863588
2709,følle,4.041675930767209
1821,dånen,4.041164076942213
3637,hybel,4.041157870340103
8474,skump,4.040968294432551
9180,stubs,4.040701212637827
2307,fjadr,4.040205564300212
10973,vedgå,4.039830650930615
1416,clous,4.039636982808731
3129,gurgl,4.03961532375372
887,bikke,4.039336802672036
6869,opøve,4.0391761117221785
3782,hølæs,4.039152770224592
10162,tydig,4.038932708893738
8508,skyts,4.0387106542253575
8521,skårs,4.038482947459392
4801,kråks,4.038187813281647
5851,mogul,4.038150782779533
186,afrim,4.038133019663325
6411,nøken,4.037009253613214
8962,spiks,4.036808016954851
3386,henom,4.036455456761909
6326,nymfe,4.036250347984297
6654,opfar,4.035991939852864
10398,udgår,4.035950766497026
199,afsat,4.0353501358012736
2523,foræd,4.035108552533209
6732,oplos,4.035080948794704
108,afgør,4.034857251522818
9035,spæts,4.034718262779832
3801,høurt,4.034372490494383
8470,skulk,4.034215877003036
5782,mikke,4.034195866124238
2664,fælle,4.0338313586195165
3220,gøgls,4.033764509451596
3663,hyses,4.03375943119172
936,bivej,4.032489167781919
6824,opsød,4.032433624342064
2200,feeri,4.032424672045112
7378,putze,4.032239346067473
5071,køded,4.031766197607933
6399,nødig,4.03169808776134
3356,hejsa,4.031693838497264
1296,bytte,4.031563587386355
6390,nævne,4.030708175075867
9614,sørøg,4.030434964003692
3891,iligt,4.030032597017501
6728,oplig,4.02954167908453
7300,prygl,4.029110140691158
3351,hejer,4.0290811758983445
8633,slufs,4.028757319977105
6519,omgør,4.02874685092628
10586,udvær,4.02783098773648
5469,lykke,4.027764167515744
5732,mejse,4.027666835380815
11114,visks,4.027662813502719
847,betit,4.027186595052293
1690,drøjn,4.027093330678721
9636,søvns,4.026990725883953
5432,luppe,4.026939528148414
10471,udlæk,4.0269068960079695
1836,dække,4.026731633854287
10437,udkår,4.026175623891947
6809,opslå,4.025528822755343
8443,skrår,4.0255021671593925
5406,lukaf,4.025490102355367
144,aflug,4.025408814709026
1395,cedre,4.025323455799783
6531,omkør,4.024949911104352
2270,fimps,4.024874941097932
6527,omina,4.024832561724843
2688,fætte,4.024617007085392
8401,skovø,4.0244567516179695
2395,flovn,4.024117585606096
2317,fjeld,4.02355982823947
9650,tackl,4.023234082201206
167,afnyt,4.023122415185156
6896,orlog,4.022499421363699
130,afkør,4.022299571851908
885,bihus,4.022226100308679
3625,hvint,4.022175582392531
6007,mytte,4.0217269105879625
4954,kvæld,4.021367731082351
8449,skræk,4.020902936500984
3686,hårdn,4.020855246249074
7747,rivaf,4.020824474046133
8089,samhu,4.020630370521284
3653,hymne,4.0205413250036015
5140,lalle,4.0202531988373105
2632,fynsk,4.019621401605976
10520,udryg,4.019414778704847
6279,notat,4.018892023953644
1169,bråer,4.0188163479040595
107,afgær,4.018812195852119
3652,hymen,4.018544450345017
106,afgås,4.018386014360832
10240,tæfte,4.017921025682566
11176,vosks,4.01729310898848
3671,håbte,4.016868863450951
8860,sofas,4.016680428226579
10193,tysks,4.01667994175378
674,bebor,4.0165557857328125
7903,rykud,4.016451956357357
2634,fyrer,4.016302019368489
8350,skejs,4.01566139001593
3638,hyben,4.015578984304078
5721,medgå,4.015281119605722
7058,petit,4.014830112627037
3190,gængs,4.014552483547063
7309,prøft,4.014411716669888
3889,ilfod,4.014380868717032
11612,øgene,4.014275208205024
7382,pylle,4.014059323693562
2441,fløje,4.013988202992559
4604,knæks,4.013862367759035
6864,opædt,4.013771582171087
3750,høabe,4.013408993484896
7083,pikke,4.013206864176962
10499,udpin,4.0124683967188695
6178,negen,4.011762773148492
1590,domme,4.011493023305189
2505,forny,4.011307599690186
10590,udybs,4.0104781590205825
8162,sejse,4.010351877449332
5821,misks,4.010294185435153
10148,tvist,4.010294049372666
10364,udbær,4.0101502513696765
4695,kosak,4.009942668157402
11358,vølve,4.0097524610565625
7471,påtal,4.009725019401919
4658,kolon,4.009586238103441
417,anlag,4.009401121978283
10780,urund,4.008963699349692
8503,skyls,4.008653400410957
9218,ståbi,4.008627359497213
2334,fjæle,4.00846165687874
6716,opkys,4.00817160014092
3917,indbo,4.007859517259426
6517,omgås,4.007823680736597
6735,opluk,4.007376377362396
3771,højre,4.00720918849476
11478,æggen,4.0071078974395675
3368,helme,4.007102845094876
6713,opkil,4.006430557951513
7392,pytte,4.00642759196387
11570,ætgod,4.005804074580783
6521,omhue,4.005722501241565
8664,slæms,4.005448765697992
806,berør,4.005410641049339
183,afrib,4.0053481367808645
1410,cirkl,4.005308422404716
1835,dægge,4.004909330860093
6778,opriv,4.00487642029895
4118,jodut,4.00465749666879
9511,sæløs,4.004412590255692
6889,orion,4.004402596502394
2168,fasan,4.004151263032655
6227,nippe,4.004143508806776
9145,stovt,4.003883444393674
6830,optik,4.003383252142901
2836,genne,4.003362311114731
5829,mjavs,4.002986841679117
11719,østom,4.002964381231259
3235,habit,4.00220868654751
8678,sløvs,4.001977075934637
2067,essay,4.001561812366629
11437,ådigt,4.001217019416924
3335,havso,4.00116164191436
11681,ømåls,4.000754803023902
3742,hævds,4.000554961255757
5855,mokke,4.000431192291602
10016,trofæ,3.9998589694446305
6755,opnår,3.9996789415351093
1651,drond,3.9990437636757172
7521,racer,3.999029160274709
11647,ølbær,3.9989994481162814
8020,rømme,3.9988078362796458
2499,forlå,3.9987930864594046
3387,henop,3.998733581507681
7856,runkn,3.9985906050065374
7131,pisks,3.998328401253089
10470,udlæg,3.9980926654005384
10850,uværd,3.997771884356184
2311,fjant,3.9976099540178147
6813,opsor,3.9975242380481104
9531,søblå,3.9973905229693205
10653,uhørt,3.9973456314866453
3154,gynge,3.9971997632081973
695,bedøv,3.9971808050735547
5953,murbo,3.9967171518211475
2340,fjørs,3.9958809971643103
8554,skøds,3.9956380319425358
51,adkom,3.995602594473876
3790,hører,3.9944675470152333
9353,svigs,3.9944478032452464
5351,lokum,3.994234352140286
6639,opdag,3.9938941277594666
1977,emmes,3.99381556753426
10645,uguds,3.993519996834808
7144,pjoks,3.9934198977717013
439,anrør,3.993371032309307
3728,hærer,3.9933511755553557
3978,isfod,3.9931471367812414
3515,hosts,3.9930190071192655
6586,omsæk,3.992836085767866
7825,ruffe,3.9927554770090667
10410,udhor,3.9921635140257536
2187,favør,3.992118545411961
4379,kimme,3.991947422793113
5463,lydig,3.9912580240530136
3857,igæld,3.9910543597317223
9003,språs,3.990845143357296
846,betet,3.990681631118655
228,aftog,3.9895623037490626
831,besys,3.989123342513868
8295,sjask,3.9890713689478297
3912,imålt,3.9890321471879804
8477,skunk,3.988690065269734
1299,byvis,3.98845623412142
2698,føjen,3.9883927293471757
3769,højet,3.9882613363411066
8750,smøls,3.9871310173550767
1568,dobbe,3.98704163170304
1207,bukke,3.9865275792479262
2628,fylje,3.98650933589881
233,aftæl,3.986113151000083
10498,udpil,3.9857426145302197
1344,bæsts,3.985280638493736
11677,ømhed,3.985030124624139
195,afræk,3.9845874022732044
9040,spøls,3.9842412847870654
11728,øvrig,3.984217845380711
6436,ocean,3.9839495920107346
6164,nedde,3.983891765342371
771,bemød,3.983875553611223
7469,påsæt,3.9832131781977176
3039,grill,3.983006763568155
724,behak,3.9826558657147917
6508,omfat,3.982448847702751
4025,issko,3.982197088173615
6719,opkør,3.981706433217732
694,bedøm,3.981700741455391
7171,platt,3.980921298751317
16,aalid,3.9804425355782316
3439,himpe,3.9803482185911636
7460,påsid,3.9802045369072827
7076,pigge,3.980087290217723
8705,smigs,3.9799783688027466
8658,slæbs,3.979804103403441
7167,plapr,3.9797398205106806
11624,øhave,3.979702554347116
6679,opgør,3.979628901990985
6284,nubbe,3.9795805493280976
11357,vævte,3.979451743578878
218,afsøg,3.979327949034635
9476,såløb,3.979157691054968
5841,modig,3.978983850264521
2044,erfar,3.978872763426864
3168,gåene,3.9788204821863418
2901,gjord,3.9776877689274737
10394,udgik,3.9772641997224363
2703,føjts,3.977047606623142
10566,udtur,3.9769195896875265
6348,nåden,3.9767612073852545
8298,sjofl,3.9764750946999774
8961,spigs,3.9761614321550303
2413,flygt,3.975819797626118
3836,idømt,3.97504968899579
11225,vugge,3.9746254593040042
9336,svejf,3.974214994348463
5920,mukke,3.9741898306279637
7912,ryper,3.9723199591976446
196,afrøg,3.972239394345666
9855,tists,3.9720657173454685
296,album,3.971941708294381
190,afryd,3.9718704564231713
11359,vøvle,3.9712935124657607
10204,tyvet,3.971262264026889
6542,omlyn,3.971230345887195
6083,møgso,3.971172176071506
10118,tungt,3.970975688735792
739,bekaj,3.970904377658638
6588,omsøg,3.970782526698804
953,blabr,3.970482795418447
4017,ispæl,3.9704466539343213
10382,udfej,3.970145100499265
6848,opulk,3.9697719367388826
10697,ulugt,3.9697430600259227
124,afkul,3.9695256480728056
59,advar,3.9688269350009944
6677,opgær,3.9677435921371926
1999,endnu,3.96773204916067
10995,vejte,3.9675089038292897
3699,hæfts,3.967100129483726
2599,fumps,3.966805922639497
1996,enden,3.966623725026695
3377,hemte,3.96580729753303
2833,genfå,3.9654672330284644
6734,oplug,3.9654125184617754
10376,udebe,3.965383013890029
6035,måtte,3.965232226761118
3468,hjuls,3.9651000205559823
704,beføl,3.965034349778618
10526,udrøm,3.964870809119466
588,bagtå,3.964588988510287
11412,yvere,3.96454158213479
3291,harbo,3.9644021208343845
1727,dumme,3.964222931225234
9996,trick,3.9641039645860308
4558,knisk,3.9641013669201954
1928,egget,3.9635607362174636
8871,solbo,3.962809435237505
6265,noppe,3.9623569368958256
2530,fotos,3.9613318819696817
723,behag,3.960902010029736
1286,bynne,3.9607354379622985
4665,komme,3.960515608104425
7450,pårid,3.960493039733039
11552,æskig,3.9604406884829806
9192,stumt,3.9598295898833973
9882,tjuet,3.9590397532250625
4021,issav,3.9589031497691027
7958,ræbbe,3.9588523668649382
3692,hårsi,3.958357637503007
6750,opmur,3.958076414262491
11354,vævle,3.957852035032331
7329,pukke,3.957838186465689
2050,ernår,3.9574408055307413
6391,nævns,3.9569696567061228
538,asyls,3.956905056043048
11714,østbo,3.9568148885516425
2321,fjoge,3.9567123081443496
3616,hvidt,3.9566372940723564
1544,dimis,3.95662233562529
3994,iskyd,3.9562310741305073
6818,opsvi,3.955952198578
9126,stofs,3.9557506974345955
2196,fedme,3.9556575299322834
2003,enede,3.955633501360753
6548,omlød,3.955408142089292
7919,råber,3.9551491289357625
1904,ebrer,3.9544567567162936
2203,fejen,3.9544422034022064
10387,udfri,3.954282083353552
10296,tømme,3.9536330516272296
1820,dålam,3.95331441007783
902,bilyd,3.953139176736282
1250,busks,3.9530568451733625
247,afæsk,3.952564710696857
6836,optos,3.9525253458893173
9534,søbov,3.952418986377123
11611,øgede,3.9523599176613633
6676,opgås,3.952261014885686
9310,svada,3.9517718826977615
4988,kyskt,3.951074290095336
7282,primo,3.950970864828645
7140,pjask,3.9504439844636865
3144,gygen,3.9489927713018025
9605,sønød,3.9488531634937076
6689,ophis,3.9486630010122514
9948,tosts,3.9484277849892906
3464,hjons,3.9483434193956994
8516,skåls,3.948293047065802
1596,donna,3.948216507355932
10992,vejle,3.9480250222186535
11006,venen,3.947954438920389
10253,tæmme,3.9478008688765787
6321,nykke,3.9475896361443534
11349,vævel,3.9474659173591893
7467,påsyr,3.947273240843113
7796,rosom,3.947246221831466
3724,hængt,3.9470945210528483
6622,opavl,3.9470490461343517
5915,mugge,3.946755932056495
2980,gnægs,3.946241782908208
11000,velle,3.9459570740100767
11660,ølkam,3.9454546491422504
7403,pådan,3.945385945728473
11278,vædde,3.9452511965532593
1401,chars,3.945104629666861
10634,ugift,3.945089851593858
2931,globi,3.9450331378010715
3421,hiede,3.944991951053638
1561,ditto,3.9449489412592538
6748,opman,3.944687179428588
834,besås,3.944653462288333
239,afvej,3.9444948201021357
4255,kanin,3.9439770096022486
2019,ening,3.943728143653837
6792,opræk,3.9435836300879292
7146,pjudr,3.9428712508703145
1323,bæede,3.9426998377837688
5985,mynne,3.942441145569054
1846,dæmon,3.9423484119984207
3462,hjems,3.9423291126607656
6298,nuppe,3.9421248922337333
7806,rovbi,3.941899760489943
6844,optæl,3.9418646445209617
1770,dvælg,3.941604316718431
6600,omvej,3.9409342138680725
451,antag,3.9408146714274497
5433,lupus,3.9395914986270544
3353,hejet,3.9395851594135443
3251,hakke,3.939261611742085
9884,tjæld,3.9387333380654748
4453,klimp,3.9385532826378977
1599,doppe,3.938119925942535
5075,kødig,3.9379870555886147
1277,bylag,3.9376522556676763
4932,kviks,3.937552419048484
4547,knejp,3.936749584198291
2433,flæng,3.936333575762588
1408,cigar,3.935384375861817
3862,ihvem,3.9353059855309054
5605,lønbo,3.935130985910695
9618,søsko,3.93472168163388
9209,stymp,3.9346620918477604
3526,hovsa,3.9344880761889174
9574,søkos,3.9343914713980377
6655,opfat,3.9336171485238705
3667,hyæne,3.9335997337970126
10067,trækt,3.933536151877093
4207,kaffe,3.9334589628808034
3866,ijåns,3.9332353777942406
2323,fjolr,3.9331400852001193
4610,kobbe,3.933111570448345
302,alfar,3.932478587202852
4490,klurk,3.9323387460338153
11659,ølhæs,3.9322570753928674
11418,zebra,3.932234740129901
5833,mobil,3.932000865442818
11562,æsses,3.931439905898468
2526,forøg,3.931162484702896
4875,kumme,3.930975417265789
1902,ebbes,3.930921487345068
3846,ifødt,3.9304472371558186
7326,pugge,3.929909425855526
4879,kunkl,3.9297952682025445
10942,varhu,3.9296096736923474
10432,udkig,3.929584088626181
10241,tæfts,3.929427364081062
161,afmej,3.92919654891811
568,azurn,3.928978503932133
7487,pænen,3.928807580928593
10384,udfin,3.9286410255048865
1938,ekken,3.9283547793166433
7393,påagt,3.928354282505705
7977,ræppe,3.927959276292102
8837,snævs,3.927911987972274
10393,udgav,3.927767561070363
549,augur,3.927708867538062
4556,knirk,3.927340882907592
8360,skibs,3.927161719712552
3756,høfde,3.927071834687289
2889,gisps,3.926862520703996
7528,radii,3.9264413275269923
2483,forbi,3.92556297030658
2053,erobr,3.925472029688612
8400,skovs,3.925054156817971
6037,mæede,3.924877699127375
4393,kippe,3.9241688996267565
194,afråd,3.923590990003555
680,bebæs,3.923142952915849
903,bilæg,3.9229676656908725
2656,fæisk,3.9227157699069806
7408,påere,3.9222182429907853
140,afliv,3.921978209120981
2610,fusas,3.9219460144165743
1491,dejge,3.921604997753574
11350,væven,3.9210659503196417
3182,gække,3.9198759253778768
91,affed,3.919768216421119
3342,hedeø,3.9196805982634166
6538,omliv,3.918778951429089
10587,udvæt,3.918580549750721
6747,opmal,3.918560289966682
10516,udrul,3.9181364318383034
5896,motiv,3.917817053355419
6825,opsøg,3.917811690986908
2717,førig,3.9176699131573987
6793,oprøg,3.9175607666765826
6788,opryd,3.917320247352089
2094,evjen,3.91727130483872
1419,cykle,3.9170158083104787
3778,hølad,3.9169467590447344
9337,svejs,3.916685912063193
2520,forum,3.91619913001582
4032,istid,3.9161963754012183
9372,svovl,3.9159394935126524
2251,fikke,3.9158495006503884
3512,hoslå,3.9157739905436904
755,belle,3.915712046162396
4257,kanon,3.9153896212251036
2335,fjæls,3.9153484167764727
137,aflim,3.9150275779251764
11652,ølfad,3.9145889670474165
738,bejle,3.9141813994807193
591,bagæd,3.9137502907762634
3597,husyn,3.913195812477145
46,achts,3.9130649958653008
8846,snøvs,3.912694062264749
10347,udbag,3.9126299273833727
1557,disig,3.912589165463468
10435,udkog,3.9124331402185963
631,barak,3.9124028525795733
7500,pøjke,3.9120882261914733
11309,vælig,3.9120878303136717
3405,herre,3.911920902601245
5897,motor,3.9116584357328397
9596,søløg,3.9116486330158007
3568,humpe,3.911505860955749
6819,opsyd,3.910814224557263
3167,gåede,3.9107853143082956
9880,tjent,3.9104939792578617
5832,mjøds,3.9102911076975393
7475,påvis,3.910243302925367
8518,skåns,3.9101271381075984
6324,nyliv,3.910029533113973
5768,mette,3.9100076353374416
2643,fåtal,3.9099831922750954
9467,såfrø,3.909263151558852
4151,jumbe,3.909256414377679
32,aasyn,3.908887788348763
6903,ormåd,3.90888498763037
3239,hadig,3.908689139802141
6523,omhus,3.908439174666251
2065,espes,3.9083234328192322
1875,dømde,3.908251640618998
1852,døbde,3.907931760402387
10597,udæde,3.907655678924696
10627,ufødt,3.9076244590612657
10804,usund,3.907329291886375
2137,falsa,3.9073093484555375
4081,jakke,3.9067194769161104
4674,konto,3.9062625897064955
2210,fejre,3.9062456902794027
11016,verve,3.9060203817934465
6865,opæsk,3.90590039133146
4950,kvægn,3.9056687507155887
3592,husly,3.9055434575366585
9722,taugt,3.905329227984867
5747,menen,3.9048962040550728
1790,dykke,3.904826740431791
9021,spyts,3.9046834734686207
4020,isrør,3.9046372806214014
8290,sjaks,3.9045648204234538
11645,ølbod,3.903682353818541
8719,smugs,3.9028536830671507
1418,cykel,3.9024739349827775
10257,tændt,3.902319408307077
9863,titte,3.902266547385631
11400,ypper,3.9022032761577736
6932,otium,3.901772639448593
2854,gibbe,3.900491756369646
10383,udfil,3.90048582242655
5110,laban,3.900335171789943
5322,lispl,3.9002799433718933
10405,udhal,3.9001009834068925
7042,pejle,3.899563035838289
4830,kubbe,3.8992323543983507
1745,duppe,3.8990570523364876
766,beløj,3.898955523652894
11391,ynken,3.898861875165653
10349,udbed,3.898790569341747
9096,stift,3.898371902000389
3781,hølle,3.8983134198725806
9565,søgus,3.8983128497574375
6817,opsum,3.8979827703826686
9226,stæms,3.8976791697938875
8868,sojas,3.8974626034085054
9256,støvs,3.8964146244486364
10601,udøde,3.8963997241967
3440,himsk,3.8956308096691505
5427,lunkn,3.895590756348865
210,afsky,3.895466383017545
944,biøje,3.8942792208906183
